Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,4135.99238007722,3993.03133624881,4141.43436559775,4933.46216999793,5739.61320363785,6891.36192038265,7221.36987650987,8458.3091787108,10254.1719573595,7721.01895290081,8849.32260799167,10809.6849503904,9813.50574650818,9683.58161951252,9663.42411002585,7384.70070393071,6984.41971208387,7230.43491161979,7959.00726736376,7766.99655422948,6881.71422533521
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Gambia, The"",GMB,594.149388499649,505.421636114705,411.771893943142,335.906216950504,642.756218338464,665.720215700547,662.362877179135,780.381050920518,924.509874593614,833.28136036521,860.636433851486,762.763117720034,742.777628631243,700.516042152833,607.429904651813,660.723571244322,690.780493152792,679.75507172296,732.720727318856,772.505588308894,757.413111611389"
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,749.908534993961,801.990413888373,853.516453713318,1010.0079801313,1305.04748557208,1642.76093756395,1996.05712927664,2635.35388202963,3324.73587905411,2822.66743023352,3233.29594347421,4021.74330617286,4421.81824228013,4623.74572473419,4739.18833846421,4014.18594419329,4062.16988757379,4357.00093554628,4722.0424231414,4696.15058555612,4255.74299321254
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,23694.7604830673,23628.3272122367,25197.2656001848,30310.3575963774,34106.6581224001,34520.2396492496,36353.8803343631,41640.0808695147,45612.7106221441,41650.3678297162,41572.4559481507,46705.8957963353,43855.8544658618,46298.9229177341,48023.8699845462,41103.2564363768,42136.1207907991,44652.5891722719,47973.6076235097,46794.8992915603,46252.6893044892
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,258.471039929679,269.014984764581,304.564635977066,367.821362113662,417.508066727662,492.54405617264,913.393849309942,1081.16631826269,1217.06443549146,1077.66205832571,1299.34521164062,1549.46271883345,1587.56093185809,2361.09032388366,2012.26424719728,1774.07477092508,1971.95693464599,2074.29073272269,2260.86056729337,2246.62557816432,2254.15388897604
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB, , , , , , , , , , , , , , , , , , , , , 
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,12072.9293569196,12549.036894906,14177.5721592705,18518.3788387396,21995.477943746,22560.1472939077,24821.9367451879,28863.9732885018,32127.9831943287,29828.7560245271,26716.6488260274,25483.8825644931,21912.9982879517,21787.7877636035,21616.7100094908,18083.8779056547,17923.9668134716,18582.0893411631,19756.990456255,19133.7577636254,17647.2326882744
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,19004.1072910304,19275.4733376066,20652.8783287878,27459.7627839484,32023.4522076237,32489.7819085278,35458.1231210482,39780.9514445753,44367.0556497873,44918.5648770756,43988.3324931946,47186.9814680048,45936.7659516989,47535.5899453685,50484.9275739023,44536.4013080999,48181.874188064,50766.5994182748,54545.2999786248,53256.2440862119,54570.3750190141
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,5056.97725886957,5041.01223518709,5213.79564944542,5682.70537780071,5741.65365795136,6645.98554869724,6658.22358599046,7212.98681909237,7832.34908101916,7290.83493771026,7258.16656084855,7291.74166956273,7444.08907474276,7789.63235505594,8370.04047206067,9096.53865246322,9628.2591689029,10152.8328118872,10466.8822111958,10834.495680302,9273.19929177393
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM, , ,21594.0396887506,22628.278691123,24472.7820157628,26596.2147898438,26713.0583867531,27680.5499597099,29288.7818557946,30320.538585209,31040.0842955613,31210.4702861795,32908.3067691731,33656.4535735436,34843.2055749129,35829.2503598989,36214.0069224538,36601.9198811792,36556.6749110213,38040.5869870588,34624.3401290414
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1664.29895827045,1550.36036555447,1682.99450068936,1737.87928692973,1859.098363351,2068.50012859333,2251.08796275499,2490.74912665208,2802.46196190125,2651.81712283814,2852.54732650116,3228.0457411296,3355.03691881272,3522.77370621475,3779.64233613025,3994.63691288475,4173.30166619474,4454.04814983548,4478.42464550944,4638.63494319511,4603.33964340645
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,363.482279266615,336.154020658897,343.602631207699,393.739689850048,407.300975937447,322.415540033465,453.403713310942,659.992930975674,715.096526700444,674.085482596146,672.424930359396,651.136113367998,717.050535937992,769.003166697833,787.238564407157,769.255475432822,732.291511901662,855.575270552124,955.111281136711,1052.58809075877,1078.95000622281
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,308.910318401872,319.957449358104,333.058579332506,372.056194872066,405.075118373342,436.475220248958,430.003940275091,493.721993219248,599.995237190988,559.414570857329,558.174668134758,703.66056725746,616.37566403413,634.662039138969,623.313091387687,603.399381547733,661.457838679603,738.549944890782,802.767385116156,749.453747028806,727.520171719562
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,954.400318095334,955.665380611907,974.949193282042,997.211372858551,1056.42388561094,1105.50682477118,3188.67316016589,3658.47996657813,4050.78623700136,4233.76614276173,4580.69876204788,4908.56644826434,5378.81087848265,5489.14072551384,5407.14736611728,5576.82585151355,5811.39792362577,6124.95366998759,6145.81927664377,6609.51127954588,6955.93921717789
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,805.025632473004,735.521117948839,692.030162929914,542.333596073937,667.282546430327,781.276657785884,804.524511910761,1002.88848691754,1086.93819183192,1183.60485420762,1191.97266373335,1287.95465003201,1337.33594561281,1432.83761766692,1435.13647023104,1386.85419078846,1290.38050812318,1369.06373395137,1479.3458268885,1312.77063606676,1272.36799204205
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,1093.10810013815,1133.18637171644,1134.06444483715,1158.17808340909,1217.81802119982,1308.09196975644,1430.05761350212,1583.04745080536,1739.35337734076,1789.70555323308,1904.34715184132,2088.3155465311,2144.34236301027,2102.59244935157,2206.05439745471,2302.20441093316,2342.58490388004,2453.72711527978,2510.32294304191,2574.35675105143,2405.73284775141
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Hong Kong SAR, China"",HKG,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43733.9163612828,46160.429791493,48537.5668888343,48356.0635043614,46100.975872923"
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,4624.28165670295,5276.03318905496,6655.33300865319,8421.10331316153,10303.704193626,11225.9325815328,11493.1004118789,13944.9710132004,15777.1920232033,13081.7926445778,13223.0830027699,14240.2575010219,12989.1802815896,13719.9505393621,14298.833667395,12720.7120220668,13107.3779137744,14623.6966492311,16427.3727611478,16735.6597794761,16075.9732662505
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,32096.3722613695,28897.4439396908,32409.2161491753,39476.6978486684,47334.9306537723,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74469.8040591559,68941.4622272394,59264.0340913145
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,443.314193811316,451.572997293746,470.986786810734,546.726613494985,627.774241726543,714.8610153644,806.753280628799,1028.33477194577,998.522341514181,1101.96083821252,1357.5637268318,1458.10406619579,1443.88243476138,1449.61045069641,1573.88564182956,1605.60544457087,1732.55424231659,1980.66701982802,1998.25907627675,2072.24489735041,1933.1010689481
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,780.19020467518,748.257608719846,900.177588137897,1065.6485199064,1150.26136651088,1263.28733171098,1589.80148866142,1860.00281113287,2166.85423141608,2261.24730903274,3122.36267319362,3643.04717619274,3694.35933980214,3623.92724054274,3491.63749125449,3331.69511469189,3562.81633352183,3837.57802362633,3893.85957814877,4135.23334351202,3870.55761979249
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Iran, Islamic Rep."",IRN,1670.0096735653,1909.41230644823,1911.67864944298,2253.93583450566,2756.19882213993,3246.05112244352,3774.35805548168,4904.6661830977,5717.31414752978,5709.94829332501,6599.66093791004,8389.27391286979,8525.76813627627,6443.02978533072,5943.04810717544,5200.68078673413,5755.8024476492,6032.06512674358,4046.34186351162,3514.0421682578,2756.74997687567"
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,2058.26440082449,1494.38880236281,1320.73470598956,854.825280833723,1391.96348940291,1855.52234835917,2373.20944765192,3182.8413509962,4636.63932484705,3853.82862013793,4657.28026921588,6045.4945669195,6836.07399513338,7076.55226525188,6637.68437454551,4688.31801743466,4550.65863784829,4985.45287942996,5915.85085369644,5943.45845510233,4583.7474936713
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0906162544,48655.3661626634,52177.1126832014,49026.0230672702,51533.0345651701,55599.850799684,62012.4849258149,62861.6391157902,69774.0289724953,79107.6049934367,80886.6157387104,85422.5428682266
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,20322.6820152294,21351.116935905,24864.4362949409,29522.2777941644,35494.6673353434,37766.6795361987,42107.8372346818,54196.3017277391,70986.3013336808,65029.0197548044,69767.343364103,77349.2252431953,79148.3322507324,83357.1326843437,92334.6463139171,85126.9704694293,82197.12677026,83477.834285154,89112.6677158571,86481.5525905339, 
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,21061.4822833993,20316.2480483237,18439.6461555058,18991.3798529841,19910.6106710093,20585.1386127162,21853.140239801,24952.5475909074,29650.7702509045,27780.4637181529,30780.0238155167,33775.5120004457,32667.6068723254,36499.4561082284,37847.6499432106,35808.4364289727,37330.261796968,40774.1296073227,42063.4531274811,43951.2477305677,44177.5712248445
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20137.5912217673,20500.9543995672,22376.2978989329,27526.3224609957,31317.2007943296,32055.0920757503,33529.7266014361,37870.7475070969,40944.9124194678,37226.7571935402,36035.6449950691,38649.6394836789,35051.5212697703,35560.0814062288,35565.7213771496,30242.3861352184,30960.7315088902,32406.7203150134,34622.1696664741,33673.4754474483,31834.9726184046
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,3392.12387809462,3437.65551653148,3609.20333117426,3480.5116649541,3733.7986713285,4103.6016371324,4331.29205282124,4623.74789719712,4928.12640901515,4335.17841077413,4704.04775962425,5111.46598710697,5209.85926362567,4989.73408891012,4834.28400949801,4907.927415189,4843.74989999401,5070.0995030616,5359.99378939638,5369.4983713849,4664.53024222133
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39727.1165995928,40458.0018755824,39918.1675583443
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1651.6217976912,1720.36142731527,1802.05506415969,1876.25933833432,2044.96372271857,2183.39464250953,2513.02873201623,2735.37876694903,3455.76995322946,3559.69210151978,3736.64546207921,3852.89002548782,3910.34689406377,4044.42686891185,4131.44735046027,4164.10876894014,4175.35660192301,4231.51827999134,4308.1510738997,4405.48710929391,4282.76582461621
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1229.00124667231,1490.92708987166,1658.03078544636,2068.12397936842,2874.28848272999,3771.27895733845,5291.57530451457,6771.41479681885,8458.01715432982,7165.22317483703,9070.48825285747,11634.0012021103,12386.6992652963,13890.6309562926,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.62637077396,9812.5958082732,9121.63713797145
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,397.482658777519,395.329471608887,389.542630201236,429.787818950371,451.668766613608,511.616394301253,685.954422921829,825.666554958746,902.06995780481,1035.33878664497,1080.29618449063,1085.48715171437,1271.8153829134,1354.8208334252,1462.22005213295,1464.55400904329,1525.23519224992,1633.49121639293,1794.0911754468,1909.30453654793,1872.12402649219
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,796.803203566513,735.069106401359,826.916865314112,1015.6670058538,1131.15250359655,1214.63560321853,1168.47330173558,1374.39519895558,1428.13497671411,1312.02345524749,1508.78974534279,1724.98025698315,1782.92495092646,1710.59293651984,1625.99130015561,1535.16278257963,1586.3449782671,1648.59495664448,1693.95015468902,1512.95276955828,1514.59105909467
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Korea, Dem. People's Rep."",PRK, , , , , , , , , , , , , , , , , , , , , "
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Korea, Rep."",KOR,12256.9935679503,11561.2483689073,13165.0657360554,14672.8574703505,16496.1200942502,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23087.2256438476,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599,29288.8704389833,31616.8434004683,33436.9230646064,31902.4169048194,31597.5046490718"
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX, , , , , , , , ,2965.44991493706,2847.55533886408,3009.55933383867,3540.89178881291,3410.85977956608,3704.78422059665,3902.67601270818,3520.7664492744,3759.56024604446,4009.38098680368,4384.0488917319,4416.10835754636,4310.81118337317
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,18440.3785212446,16587.2486486214,17846.3761640299,22148.378150112,27011.6539985998,35591.0371337921,42781.5647521665,45782.1485715013,55494.9300965412,37561.7259257377,38577.4982788212,48631.7834045849,51979.1206895335,49388.0533799687,44062.3409134598,29869.552753237,27653.1576200281,29759.4674745278,33399.060475851,32373.2511149607,24811.7697100231
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,279.619569260939,308.409611591149,321.727033227846,380.506432394744,433.234976590867,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1308.14016549619,1374.03210467421,1182.52170043018
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,325.186937142965,326.941786715295,320.061459657186,362.821413486106,417.929168487738,475.610796203932,591.000192026606,710.376406739149,900.738763855308,949.178381146866,1141.23570253091,1378.49849195356,1581.62871010675,1831.93691581168,1999.95820314913,2140.04432280044,2324.40091700425,2455.21155944893,2569.09389217251,2613.94442676868,2608.98283307549
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,3361.64086880275,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15742.3913381908,13786.4567953114,14331.7515885049,15695.1151541059,17865.0310947642,17926.841589919,17703.9534432332
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,4491.64193430433,4422.38929245061,4579.45959271967,4576.38761739193,4630.79058524604,4575.10745896031,4626.85300341662,5207.79272300926,6111.32728102035,7354.95360478492,7761.64148945415,7675.30893971499,7948.68544895115,7928.28957010489,7681.65794445012,7643.00871833192,7617.68963406958,7776.03464216395,8003.82761247354,7527.44305969499,3801.79274268223
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.542320764829,889.134285513762,874.729860474201,1119.84364083093,1287.26953644869,1229.63623247423,1166.9117557183,1194.5756269342,1146.06468787308,1018.78487240325,1102.62972842217,1192.4843195181,1153.38805839164,1050.63163365737
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,306.833864207408,306.710251570113,306.473939631577,243.089577534363,286.064725253488,294.893220066163,336.11567425435,396.601761281558,478.399540115575,470.948121388477,513.44556667507,596.89663532503,675.010191838695,747.868660136896,739.91193501652,721.581050523128,740.914906030102,721.085044013216,710.265998419581,672.340499220841,601.063005802862
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,7142.77178555264,6266.4898210897,3703.04295219909,4673.14557574043,5800.58882597707,8163.00937006792,10207.955983076,11387.0861879212,14311.2387285412,9913.65182352969,12162.6687120117,7709.94039668605,14721.8692372542,11921.9082821252,9017.93368003086,7590.44298074577,7687.88213392283,10205.3248315701,11482.1336356202,10218.0430276718,7614.32544908885
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,74853.938729354,74287.4133739546,79345.7524725702,89859.8653728723,100289.243002178,105399.260494824,114374.246536419,130655.636959737,143264.059432586,126096.610425402,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,176499.402554134,169049.156850326, 
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14263.9645773495,15008.3132445526,16885.4073948373,19186.1812814178,19575.768481407,20232.3020358588
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,117254.740352682,113218.713349678,116356.158037286
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Macao SAR, China"",MAC,15835.9910148095,15665.2979678214,16424.9321125729,17921.1045739797,22568.3101742114,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.1909904323,66891.2819664822,76572.1517871286,89260.7571041005,93022.8751422537,74818.948126372,73545.758237307,81019.4737666593,87526.0799912635,86197.3656943949,39403.1359073362"
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,293.607157402594,334.441617716753,319.216378750957,368.797236936755,284.48772631736,319.537475081164,338.751198261085,438.65551579131,536.351401658402,467.539783382237,471.959211584451,531.265432100354,518.152812673554,541.065943700616,530.861038866614,467.235431614314,475.955556826436,515.29332337359,518.401122965872,526.224572187601,477.613041384398
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,156.385816790286,150.148942630026,298.433410422534,267.399011935959,282.567107568989,289.555214787188,308.163618229107,332.259094554424,387.60572119129,438.211856815356,478.668688469613,534.951050199388,391.561705197224,348.429873679261,371.269521706741,380.596987683774,315.777987100071,506.137294436399,544.593459253286,591.847083709889,636.286309590051
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,4043.66292312877,3913.42938647946,4165.72610363859,4461.84732546759,4952.21395799046,5587.02477972975,6209.12616705899,7243.45680069813,8474.58776222379,7292.4949731478,9040.56849464524,10399.3702125714,10817.4317100783,10970.1042996033,11319.0619448482,9955.24272167626,9817.78709031009,10259.3048064811,11380.079220974,11432.8260346567,10412.3476677499
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,2234.59586137462,3038.7814166818,3049.20798137227,3476.00627289952,3941.43113584887,3640.0121322011,4809.93374014089,5574.40198148264,6614.23617985838,6636.54387067016,7076.73982087196,7291.46596660877,7265.72339947372,7928.47644265061,8499.30714783649,9033.41027034576,9209.44356385479,9577.34694587865,10279.0799751619,10561.6135113508,6924.10574465625
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,270.54300662038,307.705828628661,336.417174463803,393.406755200447,440.958422504401,489.022855550956,523.042983340678,597.479815741888,697.0878037418,701.712005469988,710.274303600905,837.605775285898,778.625210866217,805.033940730156,848.278991630744,751.472889186889,780.723549683428,830.021444463375,894.804843529365,879.043167526284,862.453012011092
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,10432.3281192942,10402.233373566,11289.889843514,13669.497117709,15197.056707914,15888.1723209834,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.6367563271,24771.0765781929,26754.2684451944,24921.6036820869,25624.5372738289,28857.0198686735,31573.1165594518,31185.6496235309,28946.4626770412
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,2272.67801552587,2389.06070685262,2515.62404521845,2457.6545403535,2431.166018063,2471.35204589464,2537.71720613288,2646.87399636013,2704.46355446355,2662.33401475424,2846.06554177534,3046.29007147406,3181.62470023981,3246.63024959163,3185.26135389889,3199.88684631989,3490.99838885713,3672.57678328424,3793.55098267479,4073.10982973584,4129.850998412
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,676.569022381448,646.1151155329,639.667582877101,717.899867608237,803.777915575114,970.842360719242,1259.54150505961,1357.12428510502,1579.51154806573,1389.33853309998,1610.92063018438,1879.77024294482,1815.21893947923,1892.09609782498,1677.10901942794,1524.07331727933,1536.85561480047,1587.85890418774,1669.77347632717,1743.30131716071,1702.48695898248
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,3929.07549503364,3856.62522686864,4018.94889731864,4793.71817900161,5388.06578367365,5282.90602155635,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674,10484.9083620411,11208.3438184474,11097.168977137,8632.75285872458
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,7157.81449985734,7544.56872335784,7593.1373448964,7075.36964299974,7484.486398707,8277.67156384567,9068.29421839425,9642.68051672231,10016.5712139986,8002.97217765844,9271.39839576997,10203.4212952716,10241.727828043,10725.1835873796,10928.9160089988,9616.64555810607,8744.51555912786,9287.84958732302,9686.98492655586,9950.2176218348,8431.66501744762
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Micronesia, Fed. Sts."",FSM,2171.88957683534,2248.49211533078,2265.94410756164,2295.86817833156,2253.1137454982,2358.1466999576,2406.11441152466,2458.65839413263,2541.26162493119,2721.97609035554,2885.30549185744,3009.25682468487,3131.38671463839,2994.79239440343,2971.51260191356,2906.61701228808,3014.70035839042,3289.64211697365,3568.291015625,3624.24909158279,3542.96978797168"
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,440.672030653269,507.557658390849,570.972645432751,682.525508823377,897.449958810326,1034.70705816743,1183.37921117185,1531.68547618214,2111.20149504197,1899.01011658378,2437.53768326452,2942.25280705506,3045.73061215068,3322.04998035759,3328.79433016779,2732.46072997894,2880.43528952658,3509.68682892959,4230.62696856829,4492.10574015947,4525.75965363511
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,82365.492364536,83724.465911527,90506.8595058764,108656.802575207,123523.493238604,124197.275382905,134048.621858085,169966.306938019,185785.725924897,154775.380774218,150737.892475253,169016.196065279,157520.219426533,177673.74536842,189432.370013147,165989.505113832,170028.655717864,167517.059727856,185978.609251356,189487.14712838,173688.189360292
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,474.217094319837,524.054008363595,571.594978994912,646.192471046652,797.977726310822,998.829388045669,1334.21272417801,1632.72758172733,2136.56240185072,1714.3618273845,2643.28708316435,3757.56541460408,4351.88846071215,4366.08953699572,4158.52147149753,3875.32167504717,3658.39030030916,3687.10000337811,4156.8469697802,4404.84583020208,4060.95051770038
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,1627.07263304394,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.48239970574,7328.93225247529,6586.7212793222,7188.86244459584,7387.87103632234,6517.18961381857,7033.43800629478,7803.36257940844,8850.37840418667,8909.89015110329,7694.6337585059
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1334.94348144531,1339.29406738281,1416.48840332031,1725.45751953125,1952.90258789063,2018.02551269531,2196.01123046875,2499.26000976563,2890.36059570313,2866.92407226563,2839.92602539063,3046.94775390625,2912.658203125,3121.68017578125,3171.69921875,2875.25805664063,2896.72216796875,3035.45434570313,3226.98291015625,3235.00073242188,3058.69165039063
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,319.359620843667,296.268406913079,302.545233699878,326.075190861329,383.270221899038,416.809824183966,435.334063299058,482.198563648376,563.649634288657,520.402631609141,471.904360009894,594.586148490103,657.645036275496,664.077265653931,673.969476342085,589.85943137707,428.926450298579,461.41492784394,503.302009186097,506.817139131225,448.843891366822
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,146.604578778661,131.715298215255,128.099701845089,161.055523608734,193.368765760833,216.311501416722,240.624014213031,314.202294226442,460.908889194564,586.168180241432,746.945359978558,1061.34442894693,1134.30222376609,1168.16545347384,1210.09765357091,1196.74333308526,1136.61062698511,1151.11446415483,1250.17368502539,1271.11153579726,1450.66267347182
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,2185.60411519312,1950.64853633254,1808.88489938555,2621.7003949742,3464.41822576337,3739.53171740574,4059.10134796275,4405.41039870917,4212.36719718502,4295.38714334121,5394.99671166874,5806.74824605351,5942.29273974027,5392.09493825634,5469.90140003637,4896.61526001377,4546.98668754958,5367.11467444788,5588.39286411942,5028.29534239511,4157.01950619148
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU, , , , , , , , , , ,4752.17508153522,6560.27487042551,9562.66786551324,9648.49565479998,10171.4807258872,8341.01227776155,9521.04210071383,10339.385479551,11614.665076832,11029.7355824213,10580.2681883905
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,229.490392563225,246.725558064189,244.72084352424,252.402351773172,286.157672590748,315.805629997361,346.945331253185,391.380057185409,470.455459040508,478.173252764915,592.401207101201,797.813947256329,804.141607295945,823.359874611415,844.853124854118,901.74960773293,899.523581025867,1048.45375534732,1178.52595698425,1194.95723579184,1147.47197125836
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,26214.498549887,26896.5481111196,29343.2449960602,35750.9746630269,40436.6182310407,41994.7135305232,44900.9381441374,51799.2085521047,57879.9437553916,52722.2130568997,50999.7451168879,54230.3129029852,50070.1416045904,52198.8975607454,52900.537415323,45193.4032187971,46039.1059284098,48675.2223350213,53044.5324352253,52476.2732533327,52396.0322099525
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,16039.1738824642,15174.2774308861,16885.8961261737,21817.3238052326,25770.540990459,26861.710586717,29604.0438248694,36864.8779202682,37353.7507767203,35391.0801754154,37494.8843725576,40697.6300727029,37294.027263924,38503.2630599829,39675.5819387796,32520.3045654611,32391.2019667461,33976.5485264387,36382.4955335221,34788.5403146811,34694.5504017028
